Column1,Cooling_Load (kBtu),Cooling_Load,W,kW,Heating_Load,Heating_Load(kBtu),
2018/04/30 17:00,132,132000,212256.7188,212.2567188,692000,692,
2018/04/30 18:00,162,162000,211601.1406,211.6011406,672000,672,
2018/04/30 19:00,152,152000,201617.625,201.617625,692000,692,
2018/04/30 20:00,150,150000,193118.375,193.118375,764000,764,
2018/04/30 21:00,138,138000,184844.7031,184.8447031,828000,828,
2018/04/30 22:00,136,136000,182445.2969,182.4452969,940000,940,
2018/04/30 23:00,136,136000,181775.2813,181.7752813,928000,928,
2018/05/01 0:00,146,146000,183539.9063,183.5399063,976000,976,
2018/05/01 1:00,138,138000,183025.8125,183.0258125,1004000,1004,
2018/05/01 2:00,132,132000,170734.5938,170.7345938,1008000,1008,
2018/05/01 3:00,138,138000,176845.9688,176.8459688,1024000,1024,
2018/05/01 4:00,136,136000,174984.6875,174.9846875,1064000,1064,
2018/05/01 5:00,136,136000,176751.2656,176.7512656,1132000,1132,
2018/05/01 6:00,138,138000,182753.875,182.753875,1080000,1080,
2018/05/01 7:00,132,132000,189007.5625,189.0075625,1008000,1008,
2018/05/01 8:00,134,134000,198861.4531,198.8614531,796000,796,
2018/05/01 9:00,192,192000,205578.9375,205.5789375,760000,760,
2018/05/01 10:00,184,184000,215281.25,215.28125,772000,772,
2018/05/01 11:00,184,184000,215970.6719,215.9706719,784000,784,
2018/05/01 12:00,156,156000,213681.6406,213.6816406,684000,684,
2018/05/01 13:00,142,142000,216545.9219,216.5459219,696000,696,
2018/05/01 14:00,148,148000,219245.4375,219.2454375,632000,632,
2018/05/01 15:00,156,156000,220443.0625,220.4430625,524000,524,
2018/05/01 16:00,164,164000,215885.2813,215.8852813,384000,384,
2018/05/01 17:00,170,170000,214804.5938,214.8045938,392000,392,
2018/05/01 18:00,180,180000,214577.9375,214.5779375,484000,484,
2018/05/01 19:00,176,176000,192267.4375,192.2674375,684000,684,
2018/05/01 20:00,174,174000,189082.2188,189.0822188,668000,668,
2018/05/01 21:00,172,172000,189108.0625,189.1080625,776000,776,
2018/05/01 22:00,174,174000,182663.1563,182.6631563,844000,844,
2018/05/01 23:00,180,180000,177995.125,177.995125,908000,908,
2018/05/02 0:00,166,166000,178988.0781,178.9880781,968000,968,
2018/05/02 1:00,170,170000,174184.0625,174.1840625,904000,904,
2018/05/02 2:00,170,170000,170235.25,170.23525,912000,912,
2018/05/02 3:00,168,168000,171013.5625,171.0135625,924000,924,
2018/05/02 4:00,162,162000,170672.7344,170.6727344,964000,964,
2018/05/02 5:00,158,158000,170739.5625,170.7395625,1008000,1008,
2018/05/02 6:00,164,164000,175665.6719,175.6656719,1036000,1036,
2018/05/02 7:00,166,166000,174014.3438,174.0143438,1008000,1008,
2018/05/02 8:00,162,162000,185060.5469,185.0605469,976000,976,
2018/05/02 9:00,160,160000,197953.0938,197.9530938,876000,876,
2018/05/02 10:00,280,280000,205432.0781,205.4320781,744000,744,
2018/05/02 11:00,400,400000,204440.25,204.44025,736000,736,
2018/05/02 12:00,414,414000,207327.1875,207.3271875,736000,736,
2018/05/02 13:00,426,426000,205842.2031,205.8422031,696000,696,
2018/05/02 14:00,412,412000,213788.625,213.788625,716000,716,
2018/05/02 15:00,388,388000,208472.4844,208.4724844,672000,672,
2018/05/02 16:00,286,286000,195680.5781,195.6805781,768000,768,
2018/05/02 17:00,274,274000,196377.0938,196.3770938,824000,824,
2018/05/02 18:00,224,224000,196876.4531,196.8764531,840000,840,
2018/05/02 19:00,216,216000,181636.9219,181.6369219,856000,856,
2018/05/02 20:00,192,192000,174942.3438,174.9423438,940000,940,
2018/05/02 21:00,200,200000,172226.875,172.226875,928000,928,
2018/05/02 22:00,200,200000,172964.0781,172.9640781,944000,944,
2018/05/02 23:00,186,186000,182864.9531,182.8649531,984000,984,
2018/05/03 0:00,182,182000,183574.875,183.574875,984000,984,
2018/05/03 1:00,172,172000,181088.2031,181.0882031,1060000,1060,
2018/05/03 2:00,124,124000,175748.6719,175.7486719,1052000,1052,
2018/05/03 3:00,146,146000,177471.1094,177.4711094,1040000,1040,
2018/05/03 4:00,136,136000,177910.8438,177.9108438,1096000,1096,
2018/05/03 5:00,146,146000,177244.9531,177.2449531,1144000,1144,
2018/05/03 6:00,140,140000,176402.0313,176.4020313,1168000,1168,
2018/05/03 7:00,142,142000,177564.0625,177.5640625,1260000,1260,
2018/05/03 8:00,168,168000,191254.7813,191.2547813,1044000,1044,
2018/05/03 9:00,338,338000,193943.4375,193.9434375,892000,892,
2018/05/03 10:00,430,430000,199356.5156,199.3565156,856000,856,
2018/05/03 11:00,436,436000,197488.5,197.4885,748000,748,
2018/05/03 12:00,504,504000,197155.3438,197.1553438,688000,688,
2018/05/03 13:00,548,548000,202662.1406,202.6621406,700000,700,
2018/05/03 14:00,206,206000,190796.5156,190.7965156,556000,556,
2018/05/03 15:00,474,474000,195401.0625,195.4010625,500000,500,
2018/05/03 16:00,600,600000,195535.2656,195.5352656,580000,580,
2018/05/03 17:00,636,636000,197724.6719,197.7246719,640000,640,
2018/05/03 18:00,630,630000,182866.3281,182.8663281,720000,720,
2018/05/03 19:00,640,640000,178641.125,178.641125,720000,720,
2018/05/03 20:00,548,548000,183068.5625,183.0685625,776000,776,
2018/05/03 21:00,434,434000,178970.8594,178.9708594,820000,820,
2018/05/03 22:00,398,398000,178156.6563,178.1566563,904000,904,
2018/05/03 23:00,400,400000,183601.5469,183.6015469,936000,936,
2018/05/04 0:00,354,354000,184783.8594,184.7838594,932000,932,
2018/05/04 1:00,336,336000,181162.2969,181.1622969,964000,964,
2018/05/04 2:00,376,376000,185288.4063,185.2884063,1040000,1040,
2018/05/04 3:00,270,270000,180591.625,180.591625,1060000,1060,
2018/05/04 4:00,204,204000,183278.625,183.278625,1088000,1088,
2018/05/04 5:00,312,312000,183205.0156,183.2050156,1008000,1008,
2018/05/04 6:00,212,212000,184072.7031,184.0727031,976000,976,
2018/05/04 7:00,192,192000,190901.9063,190.9019063,996000,996,
2018/05/04 8:00,496,496000,191269.3438,191.2693438,780000,780,
2018/05/04 9:00,860,860000,199210.2188,199.2102188,728000,728,
2018/05/04 10:00,940,940000,198672.25,198.67225,632000,632,
2018/05/04 11:00,812,812000,199395.2031,199.3952031,580000,580,
2018/05/04 12:00,1000,1000000,205828.625,205.828625,612000,612,
2018/05/04 13:00,1096,1096000,201175.7813,201.1757813,596000,596,
2018/05/04 14:00,1060,1060000,178208.0313,178.2080313,652000,652,
2018/05/04 15:00,1216,1216000,178358.2656,178.3582656,564000,564,
2018/05/04 16:00,1378,1378000,187427.4844,187.4274844,568000,568,
2018/05/04 17:00,1640,1640000,182412.3594,182.4123594,552000,552,
2018/05/04 18:00,1768,1768000,178011.2031,178.0112031,620000,620,
2018/05/04 19:00,1712,1712000,172283.9219,172.2839219,700000,700,
2018/05/04 20:00,1018,1018000,169114.7188,169.1147188,808000,808,
2018/05/04 21:00,582,582000,171603.0313,171.6030313,752000,752,
2018/05/04 22:00,676,676000,167670.9219,167.6709219,964000,964,
2018/05/04 23:00,668,668000,164784.4844,164.7844844,924000,924,
2018/05/05 0:00,622,622000,172387.6563,172.3876563,948000,948,
2018/05/05 1:00,582,582000,171757.8906,171.7578906,936000,936,
2018/05/05 2:00,536,536000,170498.0313,170.4980313,936000,936,
2018/05/05 3:00,540,540000,173509.9219,173.5099219,956000,956,
2018/05/05 4:00,534,534000,169240.9688,169.2409688,976000,976,
2018/05/05 5:00,438,438000,169544.7031,169.5447031,988000,988,
2018/05/05 6:00,368,368000,169312.2344,169.3122344,1024000,1024,
2018/05/05 7:00,390,390000,168513.4375,168.5134375,976000,976,
2018/05/05 8:00,572,572000,174484.75,174.48475,856000,856,
2018/05/05 9:00,842,842000,178591.2344,178.5912344,740000,740,
2018/05/05 10:00,1048,1048000,183743.6563,183.7436563,716000,716,
2018/05/05 11:00,1580,1580000,182706.7031,182.7067031,700000,700,
2018/05/05 12:00,1718,1718000,183742.9688,183.7429688,708000,708,
2018/05/05 13:00,1828,1828000,182326.5313,182.3265313,752000,752,
2018/05/05 14:00,1862,1862000,181360.7656,181.3607656,712000,712,
2018/05/05 15:00,1910,1910000,181388.9844,181.3889844,736000,736,
2018/05/05 16:00,1812,1812000,183021.8125,183.0218125,736000,736,
2018/05/05 17:00,1786,1786000,180079.4375,180.0794375,748000,748,
2018/05/05 18:00,1746,1746000,176486.875,176.486875,780000,780,
2018/05/05 19:00,1700,1700000,174769.3594,174.7693594,756000,756,
2018/05/05 20:00,1618,1618000,177955.3281,177.9553281,768000,768,
2018/05/05 21:00,1580,1580000,178827.7188,178.8277188,840000,840,
2018/05/05 22:00,1500,1500000,173627.5313,173.6275313,860000,860,
2018/05/05 23:00,1480,1480000,174174.8281,174.1748281,856000,856,
2018/05/06 0:00,1432,1432000,174483.0156,174.4830156,868000,868,
2018/05/06 1:00,1420,1420000,176516.9688,176.5169688,852000,852,
2018/05/06 2:00,1322,1322000,177394.1094,177.3941094,852000,852,
2018/05/06 3:00,690,690000,175563.9063,175.5639063,848000,848,
2018/05/06 4:00,710,710000,176214.6719,176.2146719,876000,876,
2018/05/06 5:00,636,636000,176340.8906,176.3408906,888000,888,
2018/05/06 6:00,700,700000,175584.9063,175.5849063,904000,904,
2018/05/06 7:00,584,584000,172304.4844,172.3044844,868000,868,
2018/05/06 8:00,676,676000,173433.4375,173.4334375,820000,820,
2018/05/06 9:00,1048,1048000,174464.0313,174.4640313,720000,720,
2018/05/06 10:00,1636,1636000,177113.8438,177.1138438,700000,700,
2018/05/06 11:00,1916,1916000,181184.1406,181.1841406,720000,720,
2018/05/06 12:00,2034,2034000,179614.2969,179.6142969,716000,716,
2018/05/06 13:00,2002,2002000,179579.5,179.5795,744000,744,
2018/05/06 14:00,2040,2040000,181553.3594,181.5533594,712000,712,
2018/05/06 15:00,2074,2074000,179857.8125,179.8578125,688000,688,
2018/05/06 16:00,2058,2058000,179444.1563,179.4441563,684000,684,
2018/05/06 17:00,2000,2000000,181082.875,181.082875,688000,688,
2018/05/06 18:00,1952,1952000,179683.0156,179.6830156,756000,756,
2018/05/06 19:00,1852,1852000,182000.9688,182.0009688,772000,772,
2018/05/06 20:00,1824,1824000,180000.4219,180.0004219,772000,772,
2018/05/06 21:00,1616,1616000,178626.3281,178.6263281,764000,764,
2018/05/06 22:00,1540,1540000,178333.9063,178.3339063,828000,828,
2018/05/06 23:00,1114,1114000,177775.8438,177.7758438,836000,836,
2018/05/07 0:00,990,990000,177588.3906,177.5883906,804000,804,
2018/05/07 1:00,1388,1388000,179741.6875,179.7416875,804000,804,
2018/05/07 2:00,1386,1386000,183706.7344,183.7067344,840000,840,
2018/05/07 3:00,920,920000,177804,177.804,888000,888,
2018/05/07 4:00,742,742000,177645.0469,177.6450469,852000,852,
2018/05/07 5:00,712,712000,173408.2656,173.4082656,900000,900,
2018/05/07 6:00,650,650000,175902.6875,175.9026875,912000,912,
2018/05/07 7:00,666,666000,174080.2344,174.0802344,900000,900,
2018/05/07 8:00,834,834000,191249.8906,191.2498906,836000,836,
2018/05/07 9:00,988,988000,199389.0156,199.3890156,712000,712,
2018/05/07 10:00,1672,1672000,210139.4063,210.1394063,668000,668,
2018/05/07 11:00,1978,1978000,206973.2813,206.9732813,664000,664,
2018/05/07 12:00,2034,2034000,202337.0313,202.3370313,716000,716,
2018/05/07 13:00,1962,1962000,198991.6875,198.9916875,708000,708,
2018/05/07 14:00,2074,2074000,208499.6406,208.4996406,700000,700,
2018/05/07 15:00,2054,2054000,207052.4219,207.0524219,664000,664,
2018/05/07 16:00,2030,2030000,198365,198.365,628000,628,
2018/05/07 17:00,1996,1996000,191681.125,191.681125,608000,608,
2018/05/07 18:00,1922,1922000,181153.5469,181.1535469,644000,644,
2018/05/07 19:00,1916,1916000,181115.7656,181.1157656,632000,632,
2018/05/07 20:00,1708,1708000,178698.1563,178.6981563,692000,692,
2018/05/07 21:00,1524,1524000,174417.1094,174.4171094,752000,752,
2018/05/07 22:00,1390,1390000,177500.0156,177.5000156,780000,780,
2018/05/07 23:00,1142,1142000,173525.6563,173.5256563,784000,784,
2018/05/08 0:00,634,634000,177198.4063,177.1984063,816000,816,
2018/05/08 1:00,632,632000,177799.7969,177.7997969,832000,832,
2018/05/08 2:00,536,536000,172667.5781,172.6675781,840000,840,
2018/05/08 3:00,492,492000,174469.5625,174.4695625,860000,860,
2018/05/08 4:00,424,424000,176874.9844,176.8749844,924000,924,
2018/05/08 5:00,396,396000,175686.5625,175.6865625,972000,972,
2018/05/08 6:00,406,406000,173322.7969,173.3227969,976000,976,
2018/05/08 7:00,440,440000,177438.7344,177.4387344,952000,952,
2018/05/08 8:00,760,760000,180558.875,180.558875,776000,776,
2018/05/08 9:00,960,960000,195911.8125,195.9118125,704000,704,
2018/05/08 10:00,1158,1158000,207185.7031,207.1857031,656000,656,
2018/05/08 11:00,1640,1640000,203339.5938,203.3395938,688000,688,
2018/05/08 12:00,1792,1792000,194842.7813,194.8427813,756000,756,
2018/05/08 13:00,1804,1804000,196742.6094,196.7426094,760000,760,
2018/05/08 14:00,1856,1856000,194022.3438,194.0223438,752000,752,
2018/05/08 15:00,1922,1922000,196964.0938,196.9640938,700000,700,
2018/05/08 16:00,1912,1912000,192773.4688,192.7734688,648000,648,
2018/05/08 17:00,1884,1884000,186028.4219,186.0284219,620000,620,
2018/05/08 18:00,1936,1936000,182261.8906,182.2618906,648000,648,
2018/05/08 19:00,1904,1904000,173632.9531,173.6329531,632000,632,
2018/05/08 20:00,1694,1694000,171922.4219,171.9224219,692000,692,
2018/05/08 21:00,1470,1470000,170647.5469,170.6475469,760000,760,
2018/05/08 22:00,1390,1390000,167235.7813,167.2357813,780000,780,
2018/05/08 23:00,1392,1392000,168260.1094,168.2601094,840000,840,
2018/05/09 0:00,824,824000,175399.6094,175.3996094,828000,828,
2018/05/09 1:00,724,724000,174149.5,174.1495,800000,800,
2018/05/09 2:00,802,802000,171386.2969,171.3862969,792000,792,
2018/05/09 3:00,740,740000,173829.5938,173.8295938,812000,812,
2018/05/09 4:00,680,680000,172462.2969,172.4622969,792000,792,
2018/05/09 5:00,612,612000,170886.2813,170.8862813,840000,840,
2018/05/09 6:00,684,684000,174058.4375,174.0584375,824000,824,
2018/05/09 7:00,650,650000,177840.3594,177.8403594,836000,836,
2018/05/09 8:00,680,680000,185865.0938,185.8650938,764000,764,
2018/05/09 9:00,826,826000,190435.5313,190.4355313,716000,716,
2018/05/09 10:00,1518,1518000,191261.3906,191.2613906,688000,688,
2018/05/09 11:00,1920,1920000,206871.9531,206.8719531,704000,704,
2018/05/09 12:00,2036,2036000,189322.4219,189.3224219,724000,724,
2018/05/09 13:00,2084,2084000,198016.2813,198.0162813,696000,696,
2018/05/09 14:00,2118,2118000,188013.4375,188.0134375,704000,704,
2018/05/09 15:00,2114,2114000,189650.4375,189.6504375,652000,652,
2018/05/09 16:00,2114,2114000,184976.2344,184.9762344,668000,668,
2018/05/09 17:00,2104,2104000,180241.2813,180.2412813,628000,628,
2018/05/09 18:00,2104,2104000,174724.7188,174.7247188,612000,612,
2018/05/09 19:00,2054,2054000,172625.9375,172.6259375,644000,644,
2018/05/09 20:00,1832,1832000,166044.5781,166.0445781,708000,708,
2018/05/09 21:00,1706,1706000,164226.1719,164.2261719,732000,732,
2018/05/09 22:00,1560,1560000,165410.125,165.410125,744000,744,
2018/05/09 23:00,1492,1492000,163213.5938,163.2135938,764000,764,
2018/05/10 0:00,1246,1246000,174571.7969,174.5717969,768000,768,
2018/05/10 1:00,740,740000,177314.2188,177.3142188,732000,732,
2018/05/10 2:00,666,666000,170260.1406,170.2601406,724000,724,
2018/05/10 3:00,678,678000,170727.6406,170.7276406,748000,748,
2018/05/10 4:00,616,616000,168668.6719,168.6686719,756000,756,
2018/05/10 5:00,632,632000,165977.6875,165.9776875,788000,788,
2018/05/10 6:00,648,648000,164439.2969,164.4392969,756000,756,
2018/05/10 7:00,772,772000,169961.0156,169.9610156,728000,728,
2018/05/10 8:00,880,880000,181145.1563,181.1451563,644000,644,
2018/05/10 9:00,1498,1498000,197005.2031,197.0052031,604000,604,
2018/05/10 10:00,1698,1698000,200931.3594,200.9313594,652000,652,
2018/05/10 11:00,1784,1784000,198037.9531,198.0379531,672000,672,
2018/05/10 12:00,1824,1824000,197627.6406,197.6276406,692000,692,
2018/05/10 13:00,1706,1706000,193284.5156,193.2845156,680000,680,
2018/05/10 14:00,1628,1628000,199361.1563,199.3611563,728000,728,
2018/05/10 15:00,1646,1646000,193542.3906,193.5423906,724000,724,
2018/05/10 16:00,1678,1678000,191710.8906,191.7108906,752000,752,
2018/05/10 17:00,1712,1712000,186670.6719,186.6706719,716000,716,
2018/05/10 18:00,1714,1714000,182471.5781,182.4715781,648000,648,
2018/05/10 19:00,1622,1622000,175771.4063,175.7714063,676000,676,
2018/05/10 20:00,1552,1552000,177664.4531,177.6644531,712000,712,
2018/05/10 21:00,1324,1324000,176196.5781,176.1965781,744000,744,
2018/05/10 22:00,896,896000,172547.5469,172.5475469,756000,756,
2018/05/10 23:00,724,724000,173901.4844,173.9014844,772000,772,
2018/05/11 0:00,754,754000,183957.2656,183.9572656,744000,744,
2018/05/11 1:00,518,518000,178154.8906,178.1548906,744000,744,
2018/05/11 2:00,454,454000,176348.1406,176.3481406,792000,792,
2018/05/11 3:00,426,426000,175306.2969,175.3062969,780000,780,
2018/05/11 4:00,366,366000,172038.5938,172.0385938,796000,796,
2018/05/11 5:00,374,374000,171204.2813,171.2042813,824000,824,
2018/05/11 6:00,376,376000,170386.5938,170.3865938,808000,808,
2018/05/11 7:00,398,398000,179379.2344,179.3792344,808000,808,
2018/05/11 8:00,366,366000,183693.2344,183.6932344,748000,748,
2018/05/11 9:00,372,372000,186131.0938,186.1310938,376000,376,
2018/05/11 10:00,242,242000,191286.0625,191.2860625,0,0,
2018/05/11 11:00,184,184000,172565.7813,172.5657813,696000,696,
2018/05/11 12:00,186,186000,172794.6094,172.7946094,548000,548,
2018/05/11 13:00,162,162000,170852.1875,170.8521875,396000,396,
2018/05/11 14:00,158,158000,173953.4375,173.9534375,312000,312,
2018/05/11 15:00,162,162000,176559.7031,176.5597031,320000,320,
2018/05/11 16:00,154,154000,169765.6094,169.7656094,396000,396,
2018/05/11 17:00,148,148000,158927.4531,158.9274531,384000,384,
2018/05/11 18:00,154,154000,147061.4844,147.0614844,236000,236,
2018/05/11 19:00,146,146000,145452.1563,145.4521563,196000,196,
2018/05/11 20:00,132,132000,140599.2188,140.5992188,180000,180,
2018/05/11 21:00,108,108000,145416.9063,145.4169063,200000,200,
2018/05/11 22:00,110,110000,143868.6406,143.8686406,204000,204,
2018/05/11 23:00,104,104000,143577.8125,143.5778125,228000,228,
2018/05/12 0:00,108,108000,149315,149.315,204000,204,
2018/05/12 1:00,108,108000,151854.2344,151.8542344,180000,180,
2018/05/12 2:00,100,100000,150603.5156,150.6035156,164000,164,
2018/05/12 3:00,106,106000,148244.8125,148.2448125,160000,160,
2018/05/12 4:00,108,108000,148681.0156,148.6810156,160000,160,
2018/05/12 5:00,106,106000,144187.6719,144.1876719,152000,152,
2018/05/12 6:00,100,100000,149205.2031,149.2052031,136000,136,
2018/05/12 7:00,120,120000,147351.7813,147.3517813,104000,104,
2018/05/12 8:00,100,100000,147563.0156,147.5630156,76000,76,
2018/05/12 9:00,112,112000,148554.2656,148.5542656,60000,60,
2018/05/12 10:00,114,114000,151064.2344,151.0642344,48000,48,
2018/05/12 11:00,104,104000,150896.5938,150.8965938,40000,40,
2018/05/12 12:00,116,116000,145543.6875,145.5436875,40000,40,
2018/05/12 13:00,100,100000,142777.25,142.77725,24000,24,
2018/05/12 14:00,114,114000,135280.625,135.280625,28000,28,
2018/05/12 15:00,100,100000,134867.5938,134.8675938,20000,20,
2018/05/12 16:00,106,106000,135443.375,135.443375,20000,20,
2018/05/12 17:00,108,108000,135678.9063,135.6789063,20000,20,
2018/05/12 18:00,114,114000,132708.7344,132.7087344,16000,16,
2018/05/12 19:00,118,118000,136968.5469,136.9685469,20000,20,
