Date,T_DB,T_DP,RH,Atm_Press
2018-01-20 3:00:00,1.7,0.6,92.39,86883.76
2018-01-20 4:00:00,1.7,0.6,92.39,86883.76
2018-01-20 5:00:00,1.7,0,88.46,86883.76
2018-01-20 6:00:00,1.1,0,92.35,86883.76
2018-01-20 7:00:00,1.1,-0.6,88.4,86825.77
2018-01-20 8:00:00,0.6,-0.6,91.65,86738.77
2018-01-20 9:00:00,0.6,-0.6,91.65,86767.77
2018-01-20 10:00:00,0.6,-0.6,91.65,86767.77
2018-01-20 11:00:00,0,-0.6,95.72,86709.77
2018-01-20 12:00:00,0,-0.6,95.72,86651.77
2018-01-20 13:00:00,0,-1.1,92.28,86680.77
2018-01-20 14:00:00,0,-1.1,92.28,86680.77
2018-01-20 15:00:00,-0.6,-1.1,96.41,86709.77
2018-01-20 16:00:00,-0.6,-1.7,92.25,86680.77
2018-01-20 17:00:00,-0.6,-1.7,92.25,86709.77
2018-01-20 18:00:00,0.6,-1.7,84.55,86680.77
2018-01-20 19:00:00,1.1,-2.2,78.59,86651.77
2018-01-20 20:00:00,1.1,-2.2,78.59,86593.77
2018-01-20 21:00:00,1.1,-3.3,72.42,86564.77
2018-01-20 22:00:00,1.7,-2.8,72,86564.77
2018-01-20 23:00:00,1.1,-1.7,81.55,86622.77
2018-01-21 0:00:00,1.7,-2.8,72,86680.77
2018-01-21 1:00:00,1.1,-2.2,78.59,86738.77
2018-01-21 2:00:00,1.1,-3.9,69.24,86796.77
2018-01-21 3:00:00,1.1,-3.3,72.42,86825.77
2018-01-21 4:00:00,0.6,-3.9,71.78,86854.77
2018-01-21 5:00:00,-0.6,-4.4,75.43,86883.76
2018-01-21 6:00:00,-1.1,-5,74.77,86941.77
2018-01-21 7:00:00,-2.2,-5.6,77.47,86970.77
2018-01-21 8:00:00,-3.3,-6.7,77.28,86999.77
2018-01-21 9:00:00,-3.9,-6.7,80.83,87028.77
2018-01-21 10:00:00,-2.2,-5,81.08,87115.77
2018-01-21 11:00:00,-2.8,-6.1,77.96,87144.77
2018-01-21 12:00:00,-2.2,-5.6,77.47,87231.77
2018-01-21 13:00:00,-1.7,-5.6,74.66,87260.76
2018-01-21 14:00:00,-1.1,-6.1,68.76,87318.77
2018-01-21 15:00:00,-1.7,-6.1,71.86,87376.77
2018-01-21 16:00:00,-1.1,-5.6,71.44,87434.77
2018-01-21 17:00:00,0,-5.6,65.92,87492.77
2018-01-21 18:00:00,0.6,-5.6,63.12,87579.77
2018-01-21 19:00:00,1.1,-4.4,66.68,87608.77
2018-01-21 20:00:00,2.2,-6.1,54.16,87579.77
2018-01-21 21:00:00,2.8,-6.7,49.56,87608.77
2018-01-21 22:00:00,2.2,-5,58.89,87608.77
2018-01-21 23:00:00,1.7,-5,61.04,87666.77
2018-01-22 0:00:00,0.6,-5,66.06,87724.77
2018-01-22 1:00:00,0.6,-6.1,60.75,87753.77
2018-01-22 2:00:00,-1.7,-6.1,71.86,87782.76
2018-01-22 3:00:00,-1.7,-5.6,74.66,87811.77
2018-01-22 4:00:00,-2.2,-6.7,71.21,87811.77
2018-01-22 5:00:00,-2.2,-7.2,68.52,87840.76
2018-01-22 6:00:00,-2.8,-7.2,71.64,87869.77
2018-01-22 7:00:00,-2.8,-7.8,68.38,87869.77
2018-01-22 8:00:00,-3.9,-8.3,71.41,87869.77
2018-01-22 9:00:00,-4.4,-9.4,68.02,87869.77
2018-01-22 10:00:00,-3.9,-8.3,71.41,87869.77
2018-01-22 11:00:00,-3.3,-7.2,74.36,87840.76
2018-01-22 12:00:00,-3.9,-7.8,74.24,87869.77
2018-01-22 13:00:00,-3.9,-7.8,74.24,87869.77
2018-01-22 14:00:00,-3.9,-8.3,71.41,87869.77
2018-01-22 15:00:00,-3.9,-8.3,71.41,87869.77
2018-01-22 16:00:00,-2.8,-7.8,68.38,87869.77
2018-01-22 17:00:00,-1.1,-7.8,60.31,87898.77
2018-01-22 18:00:00,-1.1,-7.2,63.18,87927.76
2018-01-22 19:00:00,0,-7.2,58.31,87869.77
2018-01-22 20:00:00,0.6,-7.8,53.29,87840.76
2018-01-22 21:00:00,1.1,-7.2,53.85,87811.77
2018-01-22 22:00:00,1.1,-6.7,55.97,87840.76
2018-01-22 23:00:00,1.1,-6.1,58.6,87782.76
2018-01-23 0:00:00,1.7,-6.7,53.61,87811.77
2018-01-23 1:00:00,1.7,-7.2,51.58,87840.76
2018-01-23 2:00:00,1.1,-6.7,55.97,87840.76
2018-01-23 3:00:00,1.7,-6.1,56.13,87869.77
2018-01-23 4:00:00,1.7,-5.6,58.32,87927.76
2018-01-23 5:00:00,0,-3.3,78.42,87956.77
2018-01-23 6:00:00,0,-3.9,74.97,87985.76
2018-01-23 7:00:00,-1.1,-4.4,78.24,87985.76
2018-01-23 8:00:00,-1.7,-3.9,84.9,87956.77
2018-01-23 9:00:00,-1.7,-3.9,84.9,87927.76
2018-01-23 10:00:00,-2.2,-4.4,84.84,87956.77
2018-01-23 11:00:00,-2.2,-4.4,84.84,87985.76
2018-01-23 12:00:00,-1.1,-4.4,78.24,87956.77
2018-01-23 13:00:00,-0.6,-4.4,75.43,88014.77
2018-01-23 14:00:00,-0.6,-4.4,75.43,88014.77
2018-01-23 15:00:00,-0.6,-4.4,75.43,88014.77
2018-01-23 16:00:00,0,-3.9,74.97,88043.77
2018-01-23 17:00:00,0.6,-5,66.06,88043.77
2018-01-23 18:00:00,2.8,-5.6,53.92,88101.77
2018-01-23 19:00:00,3.9,-5,52.21,88072.76
2018-01-23 20:00:00,3.9,-3.9,56.73,88014.77
2018-01-23 21:00:00,4.4,-4.4,52.75,87956.77
2018-01-23 22:00:00,6.1,-2.8,52.84,87956.77
2018-01-23 23:00:00,6.7,-3.3,48.84,87927.76
2018-01-24 0:00:00,5,-2.2,59.62,87927.76
2018-01-24 1:00:00,2.2,-2.8,69.47,87927.76
2018-01-24 2:00:00,1.7,-3.3,69.37,87898.77
2018-01-24 3:00:00,1.7,-4.4,63.87,87898.77
2018-01-24 4:00:00,1.7,-5,61.04,87869.77
2018-01-24 5:00:00,0.6,-5,66.06,87898.77
2018-01-24 6:00:00,0.6,-5.6,63.12,87898.77
2018-01-24 7:00:00,0.6,-5,66.06,87898.77
2018-01-24 8:00:00,0,-5,69,87840.76
2018-01-24 9:00:00,0.6,-5.6,63.12,87811.77
2018-01-24 10:00:00,-1.1,-5.6,71.44,87811.77
2018-01-24 11:00:00,0.6,-5.6,63.12,87782.76
2018-01-24 12:00:00,0.6,-6.1,60.75,87724.77
2018-01-24 13:00:00,1.1,-6.1,58.6,87724.77
2018-01-24 14:00:00,1.1,-6.1,58.6,87695.76
2018-01-24 15:00:00,-2.2,-5,81.08,87666.77
2018-01-24 16:00:00,1.7,-5.6,58.32,87666.77
2018-01-24 17:00:00,3.3,-6.1,50.09,87666.77
2018-01-24 18:00:00,4.4,-6.1,46.36,87666.77
2018-01-24 19:00:00,4.4,-2.2,62.18,87550.76
2018-01-24 20:00:00,4.4,-2.8,59.47,87463.77
2018-01-24 21:00:00,5,-1.7,61.87,87376.77
2018-01-24 22:00:00,5.6,-1.1,62.02,87289.77
2018-01-24 23:00:00,5.6,-0.6,64.33,87231.77
2018-01-25 0:00:00,4,-1.7,64.9,87202.77
2018-01-25 1:00:00,3,-1.7,69.64,87202.77
2018-01-25 2:00:00,1.7,-1.1,81.63,87144.77
2018-01-25 3:00:00,1.7,-1.1,81.63,87086.77
2018-01-25 4:00:00,3.9,-2.2,64.4,86999.77
2018-01-25 5:00:00,1.7,-2.2,75.28,86941.77
2018-01-25 6:00:00,7.2,-5.6,39.68,86883.76
2018-01-25 7:00:00,7.2,-5.6,39.68,86883.76
2018-01-25 8:00:00,7.2,-6.1,38.19,86825.77
2018-01-25 9:00:00,7.2,-6.7,36.47,86709.77
2018-01-25 10:00:00,7.8,-7.8,32.16,86622.77
2018-01-25 11:00:00,7.2,-7.8,33.5,86506.77
2018-01-25 12:00:00,7.2,-7.8,33.5,86448.77
2018-01-25 13:00:00,7.8,-8.3,30.93,86419.77
2018-01-25 14:00:00,6.7,-7.2,36.32,86419.77
2018-01-25 15:00:00,7.2,-7.8,33.5,86361.77
2018-01-25 16:00:00,8.3,-8.3,29.89,86390.77
2018-01-25 17:00:00,8.3,-8.3,29.89,86390.77
2018-01-25 18:00:00,8.3,-7.8,31.08,86419.77
2018-01-25 19:00:00,8.3,-6.7,33.84,86390.77
2018-01-25 20:00:00,10,-7.2,29.04,86332.77
2018-01-25 21:00:00,10,-5.6,32.83,86303.77
2018-01-25 22:00:00,7.2,-3.3,47.2,86448.77
2018-01-25 23:00:00,5.6,-2.2,57.19,86564.77
2018-01-26 0:00:00,3.3,-0.6,75.57,86680.77
2018-01-26 1:00:00,2.2,0.6,89.15,86738.77
2018-01-26 2:00:00,2.2,0,85.35,86796.77
2018-01-26 3:00:00,2.2,0,85.35,86825.77
2018-01-26 4:00:00,1.7,0,88.46,86883.76
2018-01-26 5:00:00,1.7,0,88.46,86941.77
2018-01-26 6:00:00,1.7,-0.6,84.68,86999.77
2018-01-26 7:00:00,1.1,-0.6,88.4,87057.77
2018-01-26 8:00:00,-0.6,-1.7,92.25,87086.77
2018-01-26 9:00:00,-0.6,-2.2,88.9,87115.77
2018-01-26 10:00:00,0,-3.3,78.42,87173.77
2018-01-26 11:00:00,0,-2.8,81.4,87231.77
2018-01-26 12:00:00,1,-1.7,80.34,87260.76
2018-01-26 13:00:00,0.6,-1.7,84.55,87376.77
2018-01-26 14:00:00,0.6,-2.2,81.48,87463.77
2018-01-26 15:00:00,0.6,-2.2,81.48,87521.77
2018-01-26 16:00:00,1.1,-2.2,78.59,87608.77
2018-01-26 17:00:00,1.7,-2.2,75.28,87666.77
2018-01-26 18:00:00,2.8,-1.7,72.22,87782.76
2018-01-26 19:00:00,3.9,-4.4,54.64,87811.77
2018-01-26 20:00:00,3.9,-4.4,54.64,87724.77
2018-01-26 21:00:00,5,-5,48.34,87695.76
2018-01-26 22:00:00,5.6,-5,46.37,87695.76
2018-01-26 23:00:00,5.6,-6.1,42.64,87724.77
2018-01-27 0:00:00,4.4,-5,50.41,87753.77
2018-01-27 1:00:00,3.3,-5.6,52.04,87782.76
2018-01-27 2:00:00,2.8,-5,56.43,87811.77
2018-01-27 3:00:00,1.7,-5,61.04,87811.77
2018-01-27 4:00:00,1.7,-4.4,63.87,87840.76
2018-01-27 5:00:00,1.1,-5.6,60.88,87811.77
2018-01-27 6:00:00,1.1,-5.6,60.88,87840.76
2018-01-27 7:00:00,0,-6.7,60.6,87840.76
2018-01-27 8:00:00,0.6,-6.7,58.02,87869.77
2018-01-27 9:00:00,0.6,-7.2,55.83,87840.76
2018-01-27 10:00:00,0,-8.3,53.54,87840.76
2018-01-27 11:00:00,0.6,-7.8,53.29,87811.77
2018-01-27 12:00:00,0,-7.2,58.31,87840.76
2018-01-27 13:00:00,0.6,-7.8,53.29,87840.76
2018-01-27 14:00:00,0.6,-8.3,51.26,87869.77
2018-01-27 15:00:00,0.6,-7.8,53.29,87927.76
2018-01-27 16:00:00,1.1,-7.2,53.85,87985.76
2018-01-27 17:00:00,1.7,-7.2,51.58,87985.76
2018-01-27 18:00:00,3.9,-7.8,42.12,88014.77
2018-01-27 19:00:00,5.6,-8.3,35.98,88014.77
2018-01-27 20:00:00,6.7,-8.9,31.82,87985.76
2018-01-27 21:00:00,7.2,-6.7,36.47,88014.77
2018-01-27 22:00:00,7.2,-6.7,36.47,88043.77
2018-01-27 23:00:00,7.2,-6.7,36.47,88043.77
2018-01-28 0:00:00,6.7,-5.6,41.06,88072.76
2018-01-28 1:00:00,5,-3.9,52.53,88101.77
2018-01-28 2:00:00,4.4,-2.2,62.18,88130.76
2018-01-28 3:00:00,4.4,-1.7,64.52,88159.76
2018-01-28 4:00:00,4.4,-2.2,62.18,88188.77
2018-01-28 5:00:00,5,-2.8,57.03,88188.77
2018-01-28 6:00:00,5,-3.3,54.94,88246.77
2018-01-28 7:00:00,5,-5,48.34,88246.77
2018-01-28 8:00:00,5,-5,48.34,88246.77
2018-01-28 9:00:00,5,-5.6,46.19,88304.76
2018-01-28 10:00:00,5,-5.6,46.19,88333.77
2018-01-28 11:00:00,4.4,-5,50.41,88362.76
2018-01-28 12:00:00,4.4,-4.4,52.75,88362.76
2018-01-28 13:00:00,4.4,-4.4,52.75,88391.77
2018-01-28 14:00:00,4.4,-5,50.41,88478.77
2018-01-28 15:00:00,4.4,-5,50.41,88507.76
2018-01-28 16:00:00,5.6,-4.4,48.52,88565.77
2018-01-28 17:00:00,6.7,-5,42.98,88623.77
2018-01-28 18:00:00,8.3,-4.4,40.32,88623.77
2018-01-28 19:00:00,10,-3.9,37.33,88623.77
2018-01-28 20:00:00,11.1,-2.8,37.67,88594.76
2018-01-28 21:00:00,11.1,-3.3,36.29,88565.77
2018-01-28 22:00:00,12.2,-2.2,36.63,88536.77
2018-01-28 23:00:00,11.7,-2.2,37.85,88565.77
2018-01-29 0:00:00,12.2,-1.7,38,88594.76
2018-01-29 1:00:00,8.9,-1.1,49.48,88594.76
2018-01-29 2:00:00,7.2,-0.6,57.61,88623.77
2018-01-29 3:00:00,6.1,-1.1,59.91,88652.76
2018-01-29 4:00:00,5.6,-1.1,62.02,88652.76
2018-01-29 5:00:00,4.4,-1.1,67.43,88652.76
2018-01-29 6:00:00,3.9,-2.2,64.4,88681.76
2018-01-29 7:00:00,3.9,-1.7,66.82,88652.76
2018-01-29 8:00:00,3.3,-2.2,67.18,88623.77
2018-01-29 9:00:00,2.2,-2.8,69.47,88594.76
2018-01-29 10:00:00,2.8,-2.8,66.57,88594.76
2018-01-29 11:00:00,2.2,-2.8,69.47,88565.77
2018-01-29 12:00:00,1.1,-3.3,72.42,88565.77
2018-01-29 13:00:00,2.2,-2.8,69.47,88565.77
2018-01-29 14:00:00,2.2,-2.8,69.47,88536.77
2018-01-29 15:00:00,2.2,-2.8,69.47,88536.77
2018-01-29 16:00:00,3.3,-2.2,67.18,88507.76
2018-01-29 17:00:00,6.7,-1.7,55,88449.76
2018-01-29 18:00:00,8.9,-1.1,49.48,88449.76
2018-01-29 19:00:00,10,-1.7,43.97,88391.77
2018-01-29 20:00:00,11.1,-1.1,42.71,88275.76
2018-01-29 21:00:00,12,-1.1,40.54,88188.77
2018-01-29 22:00:00,12.8,-2.2,35.21,88130.76
2018-01-29 23:00:00,12.8,-0.6,39.61,88101.77
2018-01-30 0:00:00,8.9,1.7,60.61,88072.76
2018-01-30 1:00:00,8,1.1,61.27,87985.76
2018-01-30 2:00:00,7.8,1.7,65.31,87956.77
2018-01-30 3:00:00,6.7,1.1,67.44,87956.77
2018-01-30 4:00:00,5,1.1,75.86,87927.76
2018-01-30 5:00:00,4.4,0.6,76.31,87927.76
2018-01-30 6:00:00,3.9,0.6,79.03,87869.77
2018-01-30 7:00:00,4.4,1.1,79.11,87811.77
2018-01-30 8:00:00,4.4,0,73.06,87724.77
2018-01-30 9:00:00,3.9,0.6,79.03,87666.77
2018-01-30 10:00:00,2.8,0.6,85.42,87608.77
2018-01-30 11:00:00,3.3,1.1,85.48,87550.76
2018-01-30 12:00:00,3.9,0.6,79.03,87463.77
2018-01-30 13:00:00,3.3,1.1,85.48,87492.77
2018-01-30 14:00:00,2.2,0,85.35,87492.77
2018-01-30 15:00:00,3.9,0,75.67,87434.77
2018-01-30 16:00:00,8.3,-2.2,47.52,87405.76
2018-01-30 17:00:00,10.6,-2.8,38.94,87405.76
2018-01-30 18:00:00,13.3,-0.6,38.34,87376.77
2018-01-30 19:00:00,15,-3.9,26.7,87318.77
2018-01-30 20:00:00,11,2.2,53.81,87231.77
2018-01-30 21:00:00,13,1.7,47.17,87144.77
2018-01-30 22:00:00,13,2.8,50.65,87057.77
2018-01-30 23:00:00,11.7,3.9,58.78,86999.77
2018-01-31 0:00:00,9.4,2.8,63.39,86999.77
2018-01-31 1:00:00,7.2,2.2,70.51,86970.77
2018-01-31 2:00:00,11.7,-1.1,41.05,86941.77
2018-01-31 3:00:00,11,-3.3,34.67,86912.77
2018-01-31 4:00:00,12,-3.9,32.45,86883.76
2018-01-31 5:00:00,10,-3.3,37.05,86883.76
2018-01-31 6:00:00,9,-3.9,42.71,86941.77
2018-01-31 7:00:00,6,-1.7,56.46,86941.77
2018-01-31 8:00:00,6,-1.7,56.46,86912.77
2018-01-31 9:00:00,7,-1.7,56.72,86912.77
2018-01-31 10:00:00,5,0,70.06,86941.77
2018-01-31 11:00:00,5,-0.6,70.06,86912.77
2018-01-31 12:00:00,6,0,60.77,86970.77
2018-01-31 13:00:00,5,0,70.06,86999.77
2018-01-31 14:00:00,5,0,70.06,87086.77
2018-01-31 15:00:00,5,0,70.06,87173.77
2018-01-31 16:00:00,6,0.6,70.27,87231.77
2018-01-31 17:00:00,7,-0.6,56.72,87289.77
2018-01-31 18:00:00,8,0,56.99,87347.77
2018-01-31 19:00:00,9,0,49.51,87347.77
2018-01-31 20:00:00,10,-0.6,46.29,87231.77
2018-01-31 21:00:00,11,-1.1,40.24,87202.77
2018-01-31 22:00:00,11,-1.7,43.31,87202.77
2018-01-31 23:00:00,11,-1.7,40.24,87231.77
2018-02-01 0:00:00,9,-1.1,49.51,87202.77
2018-02-01 1:00:00,8,-1.1,52.98,87173.77
2018-02-01 2:00:00,4,-1.1,69.85,87231.77
2018-02-01 3:00:00,5,0,70.06,87289.77
2018-02-01 4:00:00,5,-0.6,65.13,87260.76
2018-02-01 5:00:00,5,-0.6,70.06,87347.77
2018-02-01 6:00:00,5,0,70.06,87347.77
2018-02-01 7:00:00,4,-1.7,69.85,87376.77
2018-02-01 8:00:00,4,-1.1,69.85,87405.76
2018-02-01 9:00:00,4,0,75.14,87405.76
2018-02-01 10:00:00,4,0,69.85,87463.77
2018-02-01 11:00:00,4,-1.1,69.85,87492.77
2018-02-01 12:00:00,4,-1.7,64.9,87550.76
2018-02-01 13:00:00,4,-1.1,69.85,87550.76
2018-02-01 14:00:00,3,-0.6,74.96,87608.77
2018-02-01 15:00:00,4,-1.7,64.9,87608.77
2018-02-01 16:00:00,6,-0.6,60.77,87666.77
2018-02-01 17:00:00,7,-1.1,56.72,87724.77
2018-02-01 18:00:00,8,-1.7,52.98,87753.77
2018-02-01 19:00:00,9,-1.1,46,87753.77
2018-02-01 20:00:00,10,-1.7,46.29,87695.76
2018-02-01 21:00:00,11,-1.7,43.31,87666.77
2018-02-01 22:00:00,11,-1.7,40.24,87666.77
2018-02-01 23:00:00,11,-1.7,40.24,87666.77
2018-02-02 0:00:00,11,-1.7,43.31,87695.76
2018-02-02 1:00:00,9,0.6,57.25,87724.77
2018-02-02 2:00:00,8,0.6,61.27,87753.77
2018-02-02 3:00:00,8,0.6,56.99,87811.77
2018-02-02 4:00:00,8,0.6,61.27,87811.77
2018-02-02 5:00:00,9,-1.1,46,87840.76
2018-02-02 6:00:00,8,0.6,61.27,87840.76
2018-02-02 7:00:00,7,1.1,65.6,87869.77
2018-02-02 8:00:00,7,0.6,65.6,87840.76
2018-02-02 9:00:00,7.2,2.8,73.59,87840.76
2018-02-02 10:00:00,7.2,2.2,70.51,87869.77
2018-02-02 11:00:00,6.7,2.2,72.97,87840.76
2018-02-02 12:00:00,6.1,1.7,73.38,87840.76
2018-02-02 13:00:00,6,0.6,70.27,87840.76
2018-02-02 14:00:00,6.7,0.6,65.05,87869.77
2018-02-02 15:00:00,7.2,0,60.19,87869.77
2018-02-02 16:00:00,8,-0.6,52.98,87898.77
2018-02-02 17:00:00,8.9,0,53.62,87927.76
2018-02-02 18:00:00,11.1,-0.6,44.3,87927.76
2018-02-02 19:00:00,12.2,0,43.04,87869.77
2018-02-02 20:00:00,13.3,-1.7,35.36,87811.77
2018-02-02 21:00:00,14,-1.1,35.58,87724.77
2018-02-02 22:00:00,14.4,-0.6,35.7,87695.76
2018-02-02 23:00:00,14,1.1,41.14,87695.76
2018-02-03 0:00:00,13.9,1.1,41.71,87695.76
2018-02-03 1:00:00,12.2,2.8,52.62,87666.77
2018-02-03 2:00:00,11.1,1.7,52.32,87666.77
2018-02-03 3:00:00,9.4,1.7,58.61,87608.77
2018-02-03 4:00:00,9.4,1.7,58.61,87608.77
2018-02-03 5:00:00,9.4,2.2,60.74,87608.77
2018-02-03 6:00:00,10,1.7,56.3,87579.77
2018-02-03 7:00:00,9.4,1.7,58.61,87579.77
2018-02-03 8:00:00,9.4,1.1,56.14,87492.77
2018-02-03 9:00:00,10,1.7,56.3,87463.77
2018-02-03 10:00:00,9.4,1.7,58.61,87521.77
2018-02-03 11:00:00,9.4,1.7,58.61,87550.76
2018-02-03 12:00:00,8.9,2.2,62.82,87579.77
2018-02-03 13:00:00,9,2.2,61.51,87579.77
2018-02-03 14:00:00,7.2,1.1,65.17,87579.77
2018-02-03 15:00:00,8.3,1.7,63.13,87579.77
2018-02-03 16:00:00,0,0,100,87579.77
2018-02-03 17:00:00,10,2.2,58.34,87579.77
2018-02-03 18:00:00,11.1,0.6,48.34,87608.77
2018-02-03 19:00:00,11.7,0,44.48,87550.76
2018-02-03 20:00:00,12.2,-0.6,41.2,87521.77
2018-02-03 21:00:00,12.2,-0.6,41.2,87463.77
2018-02-03 22:00:00,12.2,-0.6,41.2,87405.76
2018-02-03 23:00:00,15,0.6,37.47,87347.77
2018-02-04 0:00:00,14.4,1.1,40.38,87376.77
2018-02-04 1:00:00,11.7,2.2,52.11,87376.77
2018-02-04 2:00:00,12.2,1.1,46.6,87405.76
2018-02-04 3:00:00,12.8,1.7,46.78,87463.77
2018-02-04 4:00:00,11.7,1.7,50.28,87463.77
2018-02-04 5:00:00,12.2,0,43.04,87492.77
2018-02-04 6:00:00,10,0,49.8,87521.77
2018-02-04 7:00:00,8.3,0.6,58.32,87521.77
2018-02-04 8:00:00,7.8,0.6,60.34,87550.76
2018-02-04 9:00:00,7.2,0,60.19,87521.77
2018-02-04 10:00:00,7.2,0.6,62.86,87492.77
2018-02-04 11:00:00,5.6,0.6,70.19,87521.77
2018-02-04 12:00:00,5.6,0.6,70.19,87550.76
2018-02-04 13:00:00,6.7,1.1,67.44,87521.77
2018-02-04 14:00:00,6.7,1.1,67.44,87579.77
2018-02-04 15:00:00,7.2,1.1,65.17,87608.77
2018-02-04 16:00:00,8.3,1.1,60.46,87579.77
2018-02-04 17:00:00,9.4,1.7,58.61,87608.77
2018-02-04 18:00:00,10.6,1.1,51.8,87637.77
2018-02-04 19:00:00,11.7,1.7,50.28,87608.77
2018-02-04 20:00:00,12.8,0,41.38,87550.76
2018-02-04 21:00:00,12.8,1.1,44.8,87492.77
2018-02-04 22:00:00,12.2,1.1,46.6,87434.77
2018-02-04 23:00:00,12.8,1.7,46.78,87405.76
2018-02-05 0:00:00,11.7,2.2,52.11,87376.77
2018-02-05 1:00:00,12,1.7,50.37,87376.77
2018-02-05 2:00:00,11,2.8,57.78,87347.77
2018-02-05 3:00:00,10.6,3.3,60.61,87318.77
2018-02-05 4:00:00,10.6,2.2,56.05,87231.77
2018-02-05 5:00:00,9.4,1.7,58.61,87202.77
2018-02-05 6:00:00,10.6,1.1,51.8,87173.77
2018-02-05 7:00:00,10.6,1.1,51.8,87173.77
2018-02-05 8:00:00,8.9,0.6,56,87115.77
2018-02-05 9:00:00,10,1.1,53.92,87115.77
2018-02-05 10:00:00,10.6,1.1,51.8,87115.77
2018-02-05 11:00:00,10.6,1.1,51.8,87115.77
2018-02-05 12:00:00,10.6,1.1,51.8,87115.77
2018-02-05 13:00:00,10,1.1,53.92,87144.77
2018-02-05 14:00:00,9.4,0.6,54.15,87144.77
2018-02-05 15:00:00,10,1.1,53.92,87144.77
2018-02-05 16:00:00,10.6,1.1,51.8,87173.77
2018-02-05 17:00:00,11.7,0.6,46.46,87173.77
2018-02-05 18:00:00,12.2,1.1,46.6,87173.77
2018-02-05 19:00:00,12.8,-0.6,39.61,87144.77
2018-02-05 20:00:00,13.3,-0.6,38.34,87057.77
2018-02-05 21:00:00,13.3,0,40.05,86970.77
2018-02-05 22:00:00,14,0,38.27,86941.77
2018-02-05 23:00:00,13.3,0,40.05,86941.77
2018-02-06 0:00:00,12.2,0,43.04,86941.77
2018-02-06 1:00:00,9.4,0,51.84,86941.77
2018-02-06 2:00:00,9.4,-1.1,47.84,86970.77
2018-02-06 3:00:00,10,-2.2,42.38,86941.77
2018-02-06 4:00:00,10,0,49.8,86999.77
2018-02-06 5:00:00,10.6,-5,33.01,87028.77
2018-02-06 6:00:00,8.3,-2.2,47.52,86941.77
2018-02-06 7:00:00,6.1,0.6,67.8,87144.77
2018-02-06 8:00:00,5.6,1.7,75.97,87086.77
2018-02-06 9:00:00,4.4,1.7,82.59,87057.77
2018-02-06 10:00:00,3.9,1.1,81.94,87086.77
2018-02-06 11:00:00,3.3,1.1,85.48,87086.77
2018-02-06 12:00:00,2.2,0.6,89.15,87086.77
2018-02-06 13:00:00,2.8,1.1,88.56,87173.77
2018-02-06 14:00:00,3.3,1.7,89.24,87202.77
2018-02-06 15:00:00,4.4,1.1,79.11,87289.77
2018-02-06 16:00:00,5,1.1,75.86,87347.77
2018-02-06 17:00:00,6.1,-1.7,57.32,87434.77
2018-02-06 18:00:00,6.1,-2.2,55.24,87521.77
2018-02-06 19:00:00,8.3,-2.2,47.52,87550.76
2018-02-06 20:00:00,7.8,-3.3,45.3,87579.77
2018-02-06 21:00:00,8.3,-3.9,41.86,87608.77
2018-02-06 22:00:00,8.3,-3.3,43.79,87637.77
2018-02-06 23:00:00,8.3,-3.3,43.79,87637.77
2018-02-07 0:00:00,9.4,-3.9,38.87,87666.77
2018-02-07 1:00:00,6.1,-3.3,50.9,87724.77
2018-02-07 2:00:00,6.1,-3.3,50.9,87782.76
2018-02-07 3:00:00,5.6,-3.3,52.7,87811.77
2018-02-07 4:00:00,5,-3.3,54.94,87927.76
2018-02-07 5:00:00,5,-2.8,57.03,87898.77
2018-02-07 6:00:00,3.9,-3.3,59.34,87927.76
2018-02-07 7:00:00,3.3,-3.3,61.9,88014.77
2018-02-07 8:00:00,3.3,-3.3,61.9,88014.77
2018-02-07 9:00:00,2.8,-3.9,61.32,88043.77
2018-02-07 10:00:00,2.8,-4.4,59.05,88072.76
2018-02-07 11:00:00,2.2,-3.9,63.99,88101.77
2018-02-07 12:00:00,2.2,-3.9,63.99,88159.76
2018-02-07 13:00:00,2.2,-3.3,66.93,88159.76
2018-02-07 14:00:00,1.7,-3.9,66.32,88188.77
2018-02-07 15:00:00,1.7,-3.3,69.37,88246.77
2018-02-07 16:00:00,3.9,-2.8,61.59,88275.76
2018-02-07 17:00:00,6.7,-2.2,53.01,88304.76
2018-02-07 18:00:00,8.9,-2.2,45.63,88304.76
2018-02-07 19:00:00,10.6,-3.9,35.87,88304.76
2018-02-07 20:00:00,11.1,-4.4,33.42,88275.76
2018-02-07 21:00:00,11.7,-5,30.69,88217.76
2018-02-07 22:00:00,12.8,-6.1,26.26,88159.76
2018-02-07 23:00:00,12.8,-5,28.55,88130.76
2018-02-08 0:00:00,12.8,-4.4,29.88,88159.76
2018-02-08 1:00:00,11.7,-5,30.69,88159.76
2018-02-08 2:00:00,10.6,-3.3,37.52,88188.77
2018-02-08 3:00:00,10,-2.8,40.53,88188.77
2018-02-08 4:00:00,9.4,-2.2,44.12,88217.76
2018-02-08 5:00:00,10,-3.3,39.05,88246.77
2018-02-08 6:00:00,9.4,-3.9,38.87,88217.76
2018-02-08 7:00:00,7.2,-3.3,47.2,88217.76
2018-02-08 8:00:00,6.7,-2.8,50.7,88159.76
2018-02-08 9:00:00,6.7,-3.3,48.84,88159.76
2018-02-08 10:00:00,5.6,-2.8,54.7,88159.76
2018-02-08 11:00:00,5,-2.8,57.03,88130.76
2018-02-08 12:00:00,5,-2.2,59.62,88101.77
